ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1216506	5	S	12	59	8786	42.7	114.888	33.860447	-117.987777	.245	ML	4	 N OF ORANGETHORPE	5005			
1216507	5	N	12	59	8786	42.7	114.951	33.860615	-117.987649	.245	HV	2	N OF ORANGETHORPE	5005			
1216508	5	S	12	59	8786	42.7	114.888	33.860447	-117.987777	.245	HV	1	N OF ORANGETHORPE	5005			
1216512	5	S	12	59	8786	43	115.188	33.86282	-117.992016		FF	2	SB 5 to EB 91	5005			
1216517	5	N	12	59	28000	42.52	114.771	33.859271	-117.98503	.4	HV	1	ORANGETHORPE 2	266			
1216518	5	S	12	59	28000	42.52	114.708	33.859063	-117.985205	.4	HV	1	ORANGETHORPE 2	266			
1216522	5	N	12	59	28000	42.52	114.771	33.859271	-117.98503		FF	1	ORANGETHORPE 2	266			
1216523	5	S	12	59	28000	42.52	114.708	33.859063	-117.985205		FF	1	ORANGETHORPE 2	266			
1216530	5	S	12	59	8786	43.9	116.088	33.869887	-118.005145	.3	ML	5	Western	2242			
1216532	5	S	12	59	8786	43.9	116.088	33.869887	-118.005145	.3	HV	1	Western	2242			
1216538	5	N	12	59	8786	43.9	116.151	33.870031	-118.005021	.375	ML	5	Western	2242			
1216545	5	N	12	59	8786	43.9	116.151	33.870031	-118.005021	.699	HV	1	Western	2242			
1216566	5	S	12	59	8786	44.2	116.388	33.872567	-118.009266	.362	HV	1	ARTESIA 1	256			
1216573	5	S	12	59	8786	44.2	116.388	33.872567	-118.009266		FR	1	ARTESIA 1	256			
1216579	5	S	12	59	8786	44.2	116.388	33.872567	-118.009266		OR	1	ARTESIA 1	256			
1216582	5	N	12	59	8786	43.6	115.851	33.867724	-118.00058	.3	HV	1	BEACH 2	1803			
1216589	5	S	12	59	8786	43.6	115.788	33.867596	-118.000667	.3	ML	4	BEACH 2	1803			
1216591	5	S	12	59	8786	43.6	115.788	33.867596	-118.000667	.3	HV	1	BEACH 2	1803			
1217364	73	S	12	59	16532	26.3	16.253	33.669908	-117.88342		FF	1	73NB TO 55SB	7362			
1217563	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773		FR	3	SOUTH COAST DR OFF	5557			
1217568	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773	.5	HV	1	N OF 73	5557			
1217573	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773		FF	3	73 NB TO 405 NB	5557			
1217579	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773		FR	1	73 NB FAIRVIEW OFF	5557			
1217580	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773		FR	1	73 NB OFF TO HARBOR	5557			
1217581	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773		FR	2	405 NB FAIRVIEW OFF	5557			
1217585	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773		FR	2	FAIRVIEW- HARBOR OFF	5557			
1217602	405	S	12	59		8.4	8.17	33.686517	-117.866474	.25	HV	1	RED HILL	2605			
1217622	405	N	12	59		8.4	8.17	33.686795	-117.866348		FF	1	405 NB TO 55 SB	2605			
1217626	405	S	12	59		8.4	8.17	33.686517	-117.866474		FF	2	RED HILL	2605			
1217628	405	S	12	59		8.4	8.17	33.686517	-117.866474		FR	1	RED HILL	2605			
1217887	5	S	12	59	80854	29.02	101.208	33.732587	-117.814369		FR	1	RED HILL	661			
1217890	73	N	12	59		18.59	8.59	33.602777	-117.786992	5	HV	2	CATALINA 1	7339			
1217892	73	S	12	59	39220	12.9	2.9	33.568221	-117.699705		FR	1	MOULTON	7317			
1217896	73	N	12	59	36770	19.8	9.8	33.609334	-117.806039		OR	2	CATALINA 3	7341			
1217917	73	N	12	59		13.38	3.38	33.573435	-117.705711		FR	2	LA PAZ  1	7319			
1217923	5	N	12	59	39220	17.43	89.688	33.604242	-117.68984		FR	1	ALICIA 1	1445			
1217927	73	N	12	59	36770	22.8	12.8	33.632697	-117.847113		OR	1	BONITA 2	7351			
1217943	73	S	12	59		15.9	5.9	33.588528	-117.744385		FR	2	EL TORO 1	7328			
1218123	91	W	12	59	40256	R1.69	16.429	33.856065	-118.014055	.335	HV	1	KNOTT 1	314			
1218170	57	S	12	59	53980	16.11	5.461	33.857092	-117.876106	.38	ML	6	LA JOLLA	2185			
1218173	57	S	12	59	53980	16.11	5.461	33.857092	-117.876106	.38	HV	1	LA JOLLA	2185			
1218175	57	S	12	59	53980	16.11	5.461	33.857092	-117.876106		FF	1	LA JOLLA	2185			
1218177	57	N	12	59	57526	16.11	5.376	33.857169	-117.875678		FF	1	LA JOLLA	2185			
1218188	5	S	12	59	69000	33.2	105.388	33.768742	-117.868373		FF	2	MAIN 2	571			
1218244	5	S	12	59	80854	28.35	100.538	33.726403	-117.805381		FR	2	TUSTIN RANCH	1822			
1218246	91	W	12	59	8786	R2.4	17.139	33.856174	-118.001703	.305	HV	1	BEACH 1	3312			
1218263	5	S	12	59	36770	R26.66	98.855	33.710634	-117.783134		FR	1	CULVER 2	1511			
1218294	91	E	12	59	2000	R14.4	32.773	33.870197	-117.745295	.88	HV	2	WEIR CNYN1	1105			
1218302	91	E	12	59	2000	R11.7	30.073	33.855071	-117.787923	.338	HV	2	IMPERIAL2	1103			
1218307	91	E	12	59	2000	R10.27	28.643	33.852542	-117.811988	.37	HV	2	LAKEVIEW2	1101			
1218312	91	E	12	59	2000	R10.08	28.453	33.850669	-117.814377	1.12	HV	2	LAKEVIEW1	1100			
1218315	91	W	12	59	2000	R11.3	29.713	33.854393	-117.794734	.33	HV	2	IMPERIAL1	1117			
1218326	91	W	12	59	2000	R14.2	32.613	33.869973	-117.74891	.575	HV	2	WEIR CNYN1	1115			
1218332	55	S	12	59	69000	R7.62	7.62	33.705879	-117.854598	.545	ML	4	DYER 1	948			
1218339	91	W	12	59	2000	R14.5	32.913	33.870876	-117.743806	.455	HV	2	WEIR CNYN2	1114			
1218346	91	E	12	59	2000	R11.5	29.873	33.854193	-117.791214	.43	HV	2	IMPERIAL1	1102			
1218405	91	W	12	59	8786	R2.6	17.339	33.856177	-117.998227	.3	HV	1	BEACH 2	3311			
1218489	5	N	12	59	39220	18.61	90.868	33.613883	-117.706467		FR	1	EL TORO 1	554			
1218492	5	N	12	59	36770	20.94	93.198	33.640323	-117.731437	.33	HV	1	BAKE 2	566			
1218503	405	N	12	59	16532	10.1	9.87	33.687683	-117.895773		FR	1	N OF 73	5557			
1218526	91	W	12	59	2000	R11.6	30.013	33.854766	-117.789563	.337	HV	2	IMPERIAL2	1116			
1218570	74	W	12	59	68028	.241	.241	33.503721	-117.654477	.506	ML	1	Rancho Viejo	7403			
1218576	74	E	12	59	68028	1.277	1.277	33.512477	-117.640482	.253	ML	1	Via Cordova	7405			
1218612	142	W	12	59	8100	.975	.222	33.912612	-117.850473	.44	ML	1	Nasa ST	4208			
1218742	73	N	12	59		16.98	6.98	33.593909	-117.76171		FR	1	RTE 133 - 3	7334			
1218743	73	N	12	59		16.98	6.98	33.593909	-117.76171		FR	1	RTE 133 - 3	7334			
1218805	73	N	12	59		13.9	3.9	33.576682	-117.713695		FR	2	ALICIA	7321			
1218809	73	N	12	59	39220	13.2	3.2	33.571708	-117.703268		OR	1	PACIFIC PARK	7318			
1218811	73	S	12	59	39220	13.2	3.2	33.571494	-117.703734		FR	2	LA PAZ OFF	7318			
1218823	73	N	12	59	39178	16.6	6.6	33.59165	-117.755743		OR	1	EL TORO 4	7331			
1218824	73	N	12	59	39178	16.6	6.6	33.59165	-117.755743		FR	1	EL TORO 4	7331			
1218825	73	S	12	59	39178	16.6	6.6	33.591203	-117.756043		FR	2	EL TORO 4	7331			
1218847	74	E	12	59	68028	1.01	1.01	33.51067	-117.644505		CH	2	CALLE ENTRADERO	7416			
1218848	74	W	12	59	68028	1.01	1.01	33.51067	-117.644505		CH	2	CALLE ENTRADERO	7416			
1218857	142	E	12	59		4.81	4.21	33.929088	-117.797865		CH	1	CALL BOX 481	4216			
1218858	142	W	12	59		4.81	4.21	33.929089	-117.797865		CH	1	CALL BOX 481	4216			
1218862	142	E	12	59		2.84	2.24	33.921	-117.827996		CH	1	CALL BOX 484	4217			
1218863	142	W	12	59		2.84	2.24	33.921	-117.827996		CH	1	CALL BOX 484	4217			
1218886	73	S	12	59		16.2	6.2	33.590166	-117.749258		FR	2	EL TORO 2	7329			
1218892	73	S	12	59	36770	23.5	13.5	33.638307	-117.857266		FR	1	BISON 1	7353			
1218896	73	S	12	59	36770	23.7	13.7	33.640714	-117.859193		FR	1	MACARTHUR 1	7354			
1218906	73	N	12	59		14.4	4.4	33.580619	-117.720958		OR	1	ALISO 3	7323			
1218909	73	N	12	59		14.4	4.4	33.580619	-117.720958		FR	2	ALISO 3	7323			
1218913	73	N	12	59		14.4	4.4	33.580619	-117.720958		FR	2	ALISO 3- TOLL LOOPS	7323			
1218935	405	N	12	59	16532	10.9	10.67	33.688017	-117.909664		FR	1	FAIRVIEW	1350			
1218938	405	N	12	59	16532	10.9	10.67	33.688017	-117.909664		FR	2	FAIRVIEW	1350			
1218948	241	N	12	59		22.81	8.265	33.674212	-117.666212		OR	1	BAKE	6056			
1218952	91	E	12	59	2000	R12.762	31.135	33.862813	-117.771912	.586	HV	2	MIDPOINT	5001			
1218953	91	W	12	59	2000	R12.762	31.175	33.863077	-117.772007	.586	HV	2	MIDPOINT	5001			
1218967	405	N	12	59	16532	10.48	10.25	33.687846	-117.902375		FR	2	N OF 73	2601			
1218989	241	N	12	59		19.3	4.755	33.651938	-117.612216		FR	1	MELINDA	6052			
1218990	241	S	12	59		17.8	3.255	33.633478	-117.599491	2.55	ML	2	ANTONIO 2	6550			
1218995	241	N	12	59		17.8	3.255	33.63353	-117.599074		FR	2	ANTONIO 2	6550			
1219000	133	N	12	59	36770	9.77	9.761	33.672836	-117.753243		FF	1	N OF 5	6102			
1219001	133	S	12	59	36770	9.77	9.761	33.673029	-117.753623		FF	2	N OF 5	6102			
1219007	133	N	12	59		10.5	10.491	33.680812	-117.748819		FF	1	N OF MARINE	6104			
1219008	133	S	12	59		10.5	10.491	33.68106	-117.74924		FF	2	N OF MARINE	6104			
1219025	91	E	12	59	2000	5.35	23.723	33.853992	-117.887676	.35	HV	1	STATE COLLEGE	1093			
1219068	91	E	12	59	2000	R10.1	28.473	33.850874	-117.814133	.095	HV	2	LAKEVIEW2	1118			
1219078	133	N	12	59	39178	4.5	4.509	33.598397	-117.761133	.225	ML	1	AT 73	7409			
1219081	133	S	12	59	39178	4.8	4.809	33.60263	-117.760843	.215	ML	1	AT LAKE FOREST	7410			
1219087	74	E	12	59		8	7.996	33.539611	-117.54873	.35	ML	1	NICHOLS INSTITUTE	7412			
1219095	74	W	12	59		8	7.996	33.539611	-117.548729	.35	ML	1	NICHOLS INSTITUTE	7412			
1219097	133	S	12	59	39178	5	5.009	33.605393	-117.759925	.225	ML	1	AT 73 (BLUETOOTH)	7409			
1219099	133	N	12	59		6	5.991	33.6197	-117.75607	.28	ML	1	AT LAKE FOREST	7410			
1219104	142	E	12	59		2.8	2.2	33.921188	-117.828619	.7	ML	1	CALL BOX 484	4207			
1219105	142	W	12	59		2.8	2.2	33.921188	-117.828619	.495	ML	1	CALL BOX 484	4207			
1219107	142	E	12	59	8100	.975	.222	33.912612	-117.850473	.44	ML	1	Nasa ST	4208			
1219115	74	E	12	59	68028	.241	.241	33.503721	-117.654478	.506	ML	1	Rancho Viejo	7403			
1219117	74	W	12	59	68028	1.277	1.277	33.512478	-117.640482	1.055	ML	1	Via Cordova	7405			
1219212	74	E	12	59	68028	1.277	1.277	33.512477	-117.640482	.027	ML	1	Via Cordova BT	7411			
1219213	74	W	12	59	68028	1.277	1.277	33.512478	-117.640482	.253	ML	1	Via Cordova BT	7411			
1219252	142	E	12	59	8100	.753	0	33.90979	-117.85227	.111	ML	1	IMPERIAL HWY & VALEN	4201			
1219253	142	W	12	59	8100	.753	0	33.90979	-117.85227	.111	ML	1	IMPERIAL HWY & VALEN	4201			
1219257	142	E	12	59	8100	1.41	.657	33.918427	-117.847872	.396	ML	1	BRIRCH ST & VALENCIA	4202			
1219258	142	W	12	59	8100	1.41	.657	33.918427	-117.847872	.392	ML	1	BRIRCH ST & VALENCIA	4202			
1219262	142	E	12	59		1.768	1.015	33.923881	-117.847455	.426	ML	1	CRAB CNYN & VELLAENC	4203			
1219264	142	W	12	59		1.768	1.015	33.923881	-117.847455	.251	ML	1	CRAB CNYN & VELLAENC	4203			
1219268	142	E	12	59		2.2	1.6	33.92256	-117.838254	.345	ML	1	CARB CNYN @ SANTA FE	4204			
1219269	142	W	12	59		2.2	1.6	33.92256	-117.838254	.25	ML	1	CARB CNYN @ SANTA FE	4204			
1219273	142	E	12	59		4.84	4.24	33.929441	-117.797555	.335	ML	1	CALL BOX 481	4205			
1219274	142	W	12	59		4.84	4.24	33.929442	-117.797554	.645	ML	1	CALL BOX 481	4205			
1219278	142	E	12	59		3.8	3.2	33.922997	-117.813142	.105	ML	1	CARBO CNYN& REBEY RD	4206			
1219279	142	W	12	59		3.8	3.2	33.922997	-117.813141	.105	ML	1	CARBO CNYN& REBEY RD	4206			
1219318	241	N	12	59		26.76	12.215	33.709384	-117.718562		FR	2	133-2	6063			
1219333	55	N	12	59		6.1	6.1	33.688567	-117.870964		FF	1	AIRPORT AT 55 NB	1564			
1219372	5	N	12	59	68028	6.8	79.058	33.467227	-117.6701		FR	2	5NB PCH 3 OFF RAMPS				
1219461	57	S	12	59	53980	17	6.351	33.869773	-117.879875	.36	ML	4	PLACENTIA	2186			
1219462	57	N	12	59	57526	17	6.266	33.869812	-117.879677	.625	ML	6	PLACENTIA	2186			
1219464	57	S	12	59	53980	17	6.351	33.869773	-117.879875	.36	HV	1	Placencia	2186			
1219466	57	N	12	59	57526	17	6.266	33.869812	-117.879677	.6	HV	1	Placencia	2186			
1219516	405	S	12	59	70686	23.12	22.89	33.77433	-118.083482	.048	ML	5	S OF 7TH ST	2241			
1219519	405	N	12	59	70686	23.12	22.89	33.774556	-118.083341	.066	HV	2	S OF 7TH ST	2241			
1219524	405	N	12	59	70686	23.12	22.89	33.774556	-118.083341		FF	2	S OF 7TH ST	2241			
1219527	405	S	12	59	70686	23.12	22.89	33.77433	-118.083482	.048	HV	2	S OF 7TH ST	2241			
1219531	405	S	12	59	70686	23.12	22.89	33.77433	-118.083482		FF	2	S OF 7TH ST	2241			
1219539	405	S	12	59	70686	23.19	22.96	33.774466	-118.084694		FF	2	N OF 7TH ST	5022			
1219540	405	N	12	59	70686	23.19	22.96	33.774676	-118.084559		FF	1	N OF 7TH ST	5022			
1219541	405	N	12	59	70686	23.19	22.96	33.774676	-118.084559	.243	HV	1	N OF 7TH ST	5022			
1219544	405	N	12	59	70686	23.12	22.89	33.774556	-118.083341		OR	1	S OF 7TH ST	2241			
1219551	605	N	12	59	70686	R1.1	1.509	33.799174	-118.084562	1.589	ML	5	N OF 405	2541			
1219560	605	S	12	59	70686	R1.1	1.509	33.799259	-118.084891	1.589	ML	5	N OF 405	2541			
1219563	605	S	12	59	70686	R1.1	1.509	33.799259	-118.084891	2.1	HV	1	N OF 405	2541			
1219564	605	N	12	59	70686	R1.1	1.509	33.799174	-118.084562	1.589	HV	1	N OF 405	2541			
1219581	405	N	12	59	70686	23	22.77	33.774554	-118.08123	.116	ML	6	S OF OLD RANCH PKWY	268			
1219584	405	N	12	59	70686	23	22.77	33.774554	-118.08123	.116	HV	2	S OF OLD RANCH PKWY	268			
1219586	405	N	12	59	70686	23	22.77	33.774554	-118.08123		OR	1	S OF OLD RANCH PKWY	268			
1219613	405	S	12	59	70686	23.7	23.47	33.779548	-118.090242		FF	1	E22-N405	2452			
1219617	405	S	12	59	70686	23.7	23.47	33.779548	-118.090242		FF	2	E22-N405	2452			
1219626	405	S	12	59	70686	23.7	23.47	33.779548	-118.090242		FR	1	E22-N405	2452			
1219659	22	W	12	59		R.89	2.347	33.774686	-118.038174	1.437	HV	1	VALLEY V2	1504			
1219664	405	S	12	59	84550	20.69	20.46	33.77403	-118.041297		FR	1	BOLSA CHICA	1387			
1219666	22	E	12	59	29000	R1.08	2.537	33.774261	-118.034947	1.202	HV	1	VALLEY V2	882			
1219729	57	N	12	59	8100	21.1	10.366	33.928813	-117.879984		FR	1	LAMBERT	973			
1220011	5	N	12	59		R23.69	95.948	33.674367	-117.75591	.275	ML	6	SAND CANYON 1	665			
1220013	5	N	12	59		R23.69	95.948	33.674367	-117.75591	.275	HV	1	SAND CANYON 1	665			
1220030	5	N	12	59	68028	9.67	81.928	33.503442	-117.658516	.27	ML	4	ORTEGA 1	690			
1220039	5	N	12	59	68028	9.67	81.928	33.503442	-117.658516		OR	1	ORTEGA 1	690			
1220042	5	N	12	59	68028	9.67	81.928	33.503442	-117.658516	.27	HV	2	ORTEGA 1	690			
1220086	5	S	12	59	68028	9.4	81.595	33.499521	-117.658583	.475	HV	1	ORTEGA  1	683			
1220181	405	N	12	59		8.4	8.17	33.686795	-117.866348		OR	1	RED HILL	2605			
1220427	5	S	12	59	69000	34.4	106.588	33.782529	-117.881218		FF	1	N OF 57	2269			
1220455	605	N	12	59	70686	R1.26	1.669	33.80097	-118.082822	.511	HV	1	KATELLA 1	449			
1220503	91	E	12	59	28000	1.12	19.493	33.853799	-117.961156		FR	2	BROOKHURST	1131			
1220507	91	E	12	59	2000	2.11	20.483	33.854017	-117.943921		FR	1	EUCLID	1130			
1220510	91	E	12	59	2000	3.13	21.503	33.853691	-117.926206		FR	1	HARBOR 1	1129			
1220513	91	E	12	59	2000	5.14	23.513	33.854108	-117.891311		FR	1	STATE COLLEGE	1126			
1220517	91	E	12	59	28000	3.91	22.283	33.853681	-117.912688		FR	1	LEMON	1091			
1220530	91	E	12	59	2000	4.18	22.553	33.853755	-117.907999		FR	1	EAST	1127			
1220561	142	E	12	59		2.11	1.51	33.922967	-117.839661	.292	ML	2	LOCATION 44	2556			
1220562	142	W	12	59		2.11	1.51	33.922967	-117.839661	.292	ML	2	LOCATION 44	2556			
1220578	142	E	12	59		3.6	3	33.922015	-117.816185	.5	ML	1	LOCATION 46	2558			
1220579	142	W	12	59		3.6	3	33.922015	-117.816184	.5	ML	1	LOCATION 46	2558			
1220588	142	E	12	59		3.81	3.21	33.92304	-117.812985	.2	ML	1	LOCATION 47	2560			
1220589	142	W	12	59		3.81	3.21	33.92304	-117.812984	.2	ML	1	LOCATION 47	2560			
1220593	142	E	12	59		4.2	3.6	33.924905	-117.806951	.505	ML	1	LOCATION 48	2561			
1220594	142	W	12	59		4.2	3.6	33.924905	-117.80695	.515	ML	1	LOCATION 48	2561			
1220598	142	E	12	59		4.82	4.22	33.929206	-117.797762	.01	ML	1	LOCATION 49	2562			
1220599	142	E	12	59		4.82	4.22	33.929206	-117.797762	.31	ML	1	LOCATION 49	2562			
1220603	142	E	12	59		5.5	4.9	33.937185	-117.791945	.255	ML	1	LOCATION 50	2563			
1220604	142	W	12	59		5.5	4.9	33.937185	-117.791945	.905	ML	1	LOCATION 50	2563			
1220608	142	W	12	59		5.49	4.89	33.937043	-117.791973	.33	ML	1	LOCATION 51	2564			
1220609	142	E	12	59		5.49	4.89	33.937043	-117.791973	.33	ML	1	LOCATION 51	2564			
1220613	142	E	12	59		6	5.4	33.942293	-117.78641	.4	ML	1	LOCATION 52	2565			
1220614	142	E	12	59		6	5.4	33.942293	-117.78641	.25	ML	1	LOCATION 52	2565			
1220624	74	E	12	59	68028	1.33	1.33	33.512701	-117.639615	.113	ML	1	LOCATION 14	2529			
1220628	74	E	12	59		3.39	3.386	33.522498	-117.60673	1.236	ML	1	LOCATION 15	2530			
1220629	74	W	12	59		3.39	3.386	33.522498	-117.606729	1.349	ML	1	LOCATION 15	2530			
1220635	74	E	12	59		3.98	3.976	33.518349	-117.598125	.7	ML	1	LOCATION 16	2531			
1220636	74	W	12	59		3.98	3.976	33.518349	-117.598125	.7	ML	1	LOCATION 16	2531			
1220640	74	W	12	59		4.79	4.786	33.514576	-117.585038	.985	ML	1	LOCATION 17	2532			
1220641	74	E	12	59		4.79	4.786	33.514576	-117.585038	.985	ML	1	LOCATION 17	2532			
1220645	74	E	12	59		5.95	5.946	33.515135	-117.565581	.78	ML	1	LOCATION 18	2533			
1220649	74	E	12	59		6.35	6.346	33.519299	-117.560917	.515	ML	1	LOCATION 19	2534			
1220650	74	W	12	59		6.35	6.346	33.519299	-117.560917	.515	ML	1	LOCATION 19	2534			
1220654	74	W	12	59		6.98	6.976	33.525739	-117.55384	.49	ML	1	LOCATION 20	2535			
1220655	74	E	12	59		6.98	6.976	33.525739	-117.55384	.49	ML	1	LOCATION 20	2535			
1220659	74	E	12	59		7.33	7.326	33.530443	-117.551809	.51	ML	1	LOCATION 21	2536			
1220660	74	W	12	59		7.33	7.326	33.530443	-117.551809	.51	ML	1	LOCATION 21	2536			
1220664	74	E	12	59		8.03	8.026	33.540039	-117.548668	.215	ML	1	LOCATION 22	2537			
1220665	74	W	12	59		8.03	8.026	33.540039	-117.548667	.215	ML	1	LOCATION 22	2537			
1220669	74	W	12	59		8.43	8.426	33.545676	-117.549113	.835	ML	1	LOCATION 23	2538			
1220670	74	E	12	59		8.43	8.426	33.545676	-117.549113	.835	ML	1	LOCATION 23	2538			
1220674	74	E	12	59		9.7	9.696	33.56355	-117.546105	.79	ML	1	LOCATION 24	2539			
1220675	74	W	12	59		9.7	9.696	33.56355	-117.546105	.79	ML	1	LOCATION 24	2539			
1220679	74	E	12	59		10.01	10.006	33.567766	-117.544319	2.655	ML	1	LOCATION 25	2540			
1220680	74	W	12	59		10.01	10.006	33.567766	-117.544319	2.655	ML	1	LOCATION 25	2540			
1220745	133	N	12	59	39178	4.34	4.349	33.596159	-117.760506	2.58	ML	2	LOCATION 26	2512			
1220750	133	N	12	59	39178	4.79	4.799	33.602492	-117.760884	.4	ML	2	LOCATION 27	2513			
1220755	133	N	12	59	39178	5.3	5.309	33.609693	-117.759225	.501	ML	2	LOCATION 28	2514			
1220760	133	N	12	59		5.81	5.801	33.616805	-117.756717	.341	ML	2	LOCATION 29	2515			
1220765	133	N	12	59		6.37	6.361	33.625088	-117.757397	.405	ML	2	LOCATION 30	2516			
1220770	133	N	12	59	36770	6.81	6.801	33.630223	-117.761167	.49	ML	2	LOCATION 31	2517			
1220775	133	N	12	59	36770	7.35	7.341	33.637439	-117.760626	.455	ML	2	LOCATION 32	2518			
1220780	133	N	12	59	36770	7.76	7.751	33.642699	-117.761973	.64	ML	3	LOCATION 33	2519			
1220786	133	N	12	59	36770	7.72	7.711	33.64216	-117.761812	.205	ML	3	LOCATION 34	2520			
1220790	133	S	12	59	36770	6.8	6.791	33.630107	-117.761094	1.31	ML	2	LOCATION 35	2521			
1220795	133	S	12	59		6.38	6.371	33.625214	-117.75749	.495	ML	2	LOCATION 36	2522			
1220800	133	S	12	59		5.81	5.801	33.616804	-117.756718	.551	ML	2	LOCATION 37	2523			
1220805	133	S	12	59	39178	5.26	5.269	33.609099	-117.759202	.396	ML	2	LOCATION 38	2524			
1220811	133	S	12	59	39178	4.81	4.819	33.602769	-117.7608	.1	ML	2	LOCATION 39	2525			
1220816	133	S	12	59	39178	4.38	4.389	33.596721	-117.760662	.404	ML	2	LOCATION 40	2526			
1220832	91	W	12	59	2000	R11.5	29.913	33.854451	-117.791255	.105	ML	5	IMPERIAL1	1102			
1220833	91	W	12	59	2000	R11.5	29.913	33.854451	-117.791255	.15	HV	2	IMPERIAL1	1102			
1220847	405	N	12	59	36770	.93	.7	33.64809	-117.746598		FF	2	IRVINE C1	1331			
1220890	405	N	12	59	36770	.93	.7	33.64809	-117.746598		FR	2	IRVINE C1	1331			
1220949	73	S	12	59		13.38	3.38	33.573158	-117.706028		CD	2	LA PAZ  1	7319			
1220966	73	N	12	59		13.38	3.38	33.573435	-117.705711		CD	1	LA PAZ  1	7319			
1220968	241	S	12	59		25.72	11.175	33.700961	-117.704109		OR	1	TOMATO 2	6059			
1221011	405	S	12	59	36770	1.57	1.34	33.650789	-117.757205		FF	2	N OF 133	2474			
1221049	5	S	12	59	65084	5.59	77.785	33.457014	-117.653153	.675	HV	1	ESTRELLA	685			
1221051	5	N	12	59	17946	5.89	78.148	33.459637	-117.657305	.59	HV	1	ESTRELLA2	535			
1221057	5	N	12	59	65084	5.73	77.988	33.458342	-117.655008	.32	HV	1	ESTRELLA1	534			
1221059	5	N	12	59	65084	5.73	77.988	33.458342	-117.655008		FR	1	ESTRELLA1	534			
1221063	5	N	12	59	65084	4.02	76.278	33.44466	-117.630415	.27	HV	1	HERMOSA 1	2036			
1221067	5	N	12	59	65084	4.1	76.358	33.445434	-117.631445	.34	HV	1	HERMOSA 2	5588			
1221074	5	S	12	59	65084	4.1	76.295	33.445303	-117.631557	.57	HV	1	HERMOSA 2	5509			
1221092	91	W	12	59	2000	R18.1	36.513	33.871434	-117.685149	.217	ML	5	COAL	1109			
1221099	91	W	12	59	2000	R18.1	36.513	33.871434	-117.685149	1.037	HV	2	COAL	1109			
1221123	1	N	12	59	51182	20.03	20.051	33.621716	-117.933242	2.76	ML	1	1 NB S OF 55	2545			
1221127	1	S	12	59	51182	19.51	19.531	33.620357	-117.924432	.6	ML	1	1 SB RIVERSIDE AVE	2546			
1221131	1	N	12	59	51182	18.83	18.851	33.616119	-117.913843	.725	ML	1	1 NB BALBOA BAY	2547			
1221132	1	S	12	59	51182	18.83	18.851	33.61612	-117.913849	.725	ML	1	1 NB BALBOA BAY	2547			
1221136	1	N	12	59	51182	18.07	18.081	33.61624	-117.900661	.61	ML	1	1 NB BAYSIDE DRIVE	2548			
1221137	1	S	12	59	51182	18.07	18.081	33.616208	-117.900679	.61	ML	1	1 NB BAYSIDE DRIVE	2548			
1221143	1	N	12	59	51182	17.01	17.021	33.611026	-117.883525	.595	ML	1	1 NB IRVINE TERRACE	2550			
1221144	1	S	12	59	51182	17.01	17.021	33.610881	-117.883631	.595	ML	1	1 NB IRVINE TERRACE	2550			
1221148	1	N	12	59	51182	16.43	16.441	33.605811	-117.875914	1.825	ML	1	1 NB AVOCADO AVE	2551			
1221149	1	S	12	59	51182	16.43	16.441	33.605675	-117.876053	1.825	ML	1	1 NB AVOCADO AVE	2551			
1221162	1	S	12	59		13.36	13.371	33.575503	-117.839807	1.825	ML	1	1 SB LOS TRANCOS	2552			
1221163	1	N	12	59		13.36	13.371	33.575502	-117.839807	1.825	ML	1	1 SB LOS TRANCOS	2552			
1221169	1	S	12	59		12.78	12.791	33.568992	-117.833412	.485	ML	1	1 SB CRYSTAL HEIGHTS	2553			
1221170	1	N	12	59		12.78	12.791	33.568992	-117.833412	.485	ML	1	1 SB CRYSTAL HEIGHTS	2553			
1221175	1	S	12	59		12.39	12.401	33.565462	-117.828018	2.695	ML	1	1 SB REEF POINT DR	2554			
1221176	1	N	12	59		12.39	12.401	33.565462	-117.828018	2.695	ML	1	1 SB REEF POINT DR	2554			
1221193	1	N	12	59	51182	17.62	17.631	33.613432	-117.893777	.53	ML	1	1 NB PROMONTORY PT	2549			
1221197	5	N	12	59	65084	5.25	77.508	33.45478	-117.647864	.515	HV	1	N OF VAQUERO	2034			
1221198	5	S	12	59	65084	5.25	77.445	33.454615	-117.648005	.445	HV	1	N OF VAQUERO	2034			
1221200	91	E	12	59	2000	4.35	22.723	33.853767	-117.905042		FR	1	EAST	1092			
1221212	57	N	12	59	57526	16.11	5.376	33.857169	-117.875678	.4	ML	6	LA JOLLA	2185			
1221232	5	N	12	59	65084	4.7	76.958	33.450411	-117.639897	.65	ML	4	S OF VAQUERO	2035			
1221233	5	S	12	59	65084	4.7	76.895	33.450269	-117.640023	.65	ML	4	S OF VAQUERO	2035			
